-5.2,-5.1,4.2,4.3,1007	
-5.2,-5.1,4.5,4.6,712	
-5.2,-5.1,4.8,4.9,419	
-5.2,-5.1,5.1,5.2,232	
-5.2,-5.1,5.4,5.5,105	
-5.2,-5.1,5.7,5.8,58	
-5.2,-5.1,6.0,6.1,18	
-5.2,-5.1,6.3,6.4,9	
-5.2,-5.1,6.6,6.7,5	
-5.2,-5.1,6.9,7.0,2	
-5.3,-5.2,-0.1,-0.0,19816	
-5.3,-5.2,-0.4,-0.3,18650	
-5.3,-5.2,-0.7,-0.6,16159	
-5.3,-5.2,-1.0,-0.9,12817	
-5.3,-5.2,-1.3,-1.2,9578	
-5.3,-5.2,-1.6,-1.5,6708	
-5.3,-5.2,-1.9,-1.8,4588	
-5.3,-5.2,-2.2,-2.1,3327	
-5.3,-5.2,-2.5,-2.4,2618	
-5.3,-5.2,-2.8,-2.7,2328	
-5.3,-5.2,-3.1,-3.0,2033	
-5.3,-5.2,-3.4,-3.3,1856	
-5.3,-5.2,-3.7,-3.6,1622	
-5.3,-5.2,-4.0,-3.9,1164	
-5.3,-5.2,-4.3,-4.2,896	
-5.3,-5.2,-4.6,-4.5,542	
-5.3,-5.2,-4.9,-4.8,355	
-5.3,-5.2,-5.2,-5.1,189	
-5.3,-5.2,-5.5,-5.4,113	
-5.3,-5.2,-5.8,-5.7,50	
-5.3,-5.2,-6.1,-6.0,14	
-5.3,-5.2,-6.4,-6.3,7	
-5.3,-5.2,-7.0,-6.9,1	
-5.3,-5.2,0.2,0.3,19339	
-5.3,-5.2,0.5,0.6,17304	
-5.3,-5.2,0.8,0.9,14081	
-5.3,-5.2,1.1,1.2,10687	
-5.3,-5.2,1.4,1.5,7598	
-5.3,-5.2,1.7,1.8,5170	
-5.3,-5.2,2.0,2.1,3611	
-5.3,-5.2,2.3,2.4,2700	
-5.3,-5.2,2.6,2.7,2390	
-5.3,-5.2,2.9,3.0,2219	
-5.3,-5.2,3.2,3.3,1872	
-5.3,-5.2,3.5,3.6,1682	
-5.3,-5.2,3.8,3.9,1310	
-5.3,-5.2,4.1,4.2,1002	
-5.3,-5.2,4.4,4.5,688	
-5.3,-5.2,4.7,4.8,405	
-5.3,-5.2,5.0,5.1,218	
-5.3,-5.2,5.3,5.4,134	
-5.3,-5.2,5.6,5.7,47	
-5.3,-5.2,5.9,6.0,30	
-5.3,-5.2,6.2,6.3,10	
-5.4,-5.3,-0.3,-0.2,20239	
-5.4,-5.3,-0.6,-0.5,17863	
-5.4,-5.3,-0.9,-0.8,14783	
-5.4,-5.3,-1.2,-1.1,10858	
-5.4,-5.3,-1.5,-1.4,7808	
-5.4,-5.3,-1.8,-1.7,5201	
-5.4,-5.3,-2.1,-2.0,3488	
-5.4,-5.3,-2.4,-2.3,2613	
-5.4,-5.3,-2.7,-2.6,1997	
-5.4,-5.3,-3.0,-2.9,1767	
-5.4,-5.3,-3.3,-3.2,1502	
-5.4,-5.3,-3.6,-3.5,1293	
-5.4,-5.3,-3.9,-3.8,1065	
-5.4,-5.3,-4.2,-4.1,798	
-5.4,-5.3,-4.5,-4.4,540	
-5.4,-5.3,-4.8,-4.7,332	
-5.4,-5.3,-5.1,-5.0,191	
-5.4,-5.3,-5.4,-5.3,122	
-5.4,-5.3,-5.7,-5.6,38	
-5.4,-5.3,-6.0,-5.9,24	
-5.4,-5.3,-6.3,-6.2,4	
-5.4,-5.3,-6.9,-6.8,1	
-5.4,-5.3,0.1,0.2,20509	
-5.4,-5.3,0.4,0.5,18992	
-5.4,-5.3,0.7,0.8,15686	
-5.4,-5.3,1.0,1.1,12236	
-5.4,-5.3,1.3,1.4,8884	
-5.4,-5.3,1.6,1.7,5771	
-5.4,-5.3,1.9,2.0,3884	
-5.4,-5.3,2.2,2.3,2814	
-5.4,-5.3,2.5,2.6,2177	
-5.4,-5.3,2.8,2.9,1868	
-5.4,-5.3,3.1,3.2,1677	
-5.4,-5.3,3.4,3.5,1432	
-5.4,-5.3,3.7,3.8,1132	
-5.4,-5.3,4.0,4.1,891	
-5.4,-5.3,4.3,4.4,559	
-5.4,-5.3,4.6,4.7,377	
-5.4,-5.3,4.9,5.0,232	
-5.4,-5.3,5.2,5.3,121	
-5.4,-5.3,5.5,5.6,55	
-5.4,-5.3,5.8,5.9,19	
-5.4,-5.3,6.1,6.2,9	
-5.4,-5.3,6.4,6.5,8	
-5.4,-5.3,7.3,7.4,1	
-5.5,-5.4,-0.2,-0.1,21726	
-5.5,-5.4,-0.5,-0.4,19739	
-5.5,-5.4,-0.8,-0.7,16373	
-5.5,-5.4,-1.1,-1.0,12740	
-5.5,-5.4,-1.4,-1.3,9180	
-5.5,-5.4,-1.7,-1.6,6126	
-5.5,-5.4,-2.0,-1.9,3896	
-5.5,-5.4,-2.3,-2.2,2590	
-5.5,-5.4,-2.6,-2.5,1900	
-5.5,-5.4,-2.9,-2.8,1517	
-5.5,-5.4,-3.2,-3.1,1282	
-5.5,-5.4,-3.5,-3.4,1164	
-5.5,-5.4,-3.8,-3.7,919	
-5.5,-5.4,-4.1,-4.0,680	
-5.5,-5.4,-4.4,-4.3,495	
-5.5,-5.4,-4.7,-4.6,289	
-5.5,-5.4,-5.0,-4.9,164	
-5.5,-5.4,-5.3,-5.2,75	
-5.5,-5.4,-5.6,-5.5,44	
-5.5,-5.4,-5.9,-5.8,20	
-5.5,-5.4,-6.2,-6.1,5	
-5.5,-5.4,-6.5,-6.4,4	
-5.5,-5.4,-6.8,-6.7,1	
-5.5,-5.4,0.0,0.1,21615	
-5.5,-5.4,0.3,0.4,20254	
-5.5,-5.4,0.6,0.7,17654	
-5.5,-5.4,0.9,1.0,13973	
-5.5,-5.4,1.2,1.3,10152	
-5.5,-5.4,1.5,1.6,7002	
-5.5,-5.4,1.8,1.9,4546	
-5.5,-5.4,2.1,2.2,2944	
-5.5,-5.4,2.4,2.5,2073	
-5.5,-5.4,2.7,2.8,1647	
-5.5,-5.4,3.0,3.1,1411	
-5.5,-5.4,3.3,3.4,1223	
-5.5,-5.4,3.6,3.7,1023	
-5.5,-5.4,3.9,4.0,790	
-5.5,-5.4,4.2,4.3,509	
-5.5,-5.4,4.5,4.6,368	
-5.5,-5.4,4.8,4.9,202	
-5.5,-5.4,5.1,5.2,116	
-5.5,-5.4,5.4,5.5,52	
-5.5,-5.4,5.7,5.8,20	
-5.5,-5.4,6.0,6.1,7	
-5.5,-5.4,6.3,6.4,5	
-5.5,-5.4,6.6,6.7,1	
-5.5,-5.4,7.2,7.3,1	
-5.6,-5.5,-0.1,-0.0,22560	
-5.6,-5.5,-0.4,-0.3,21378	
-5.6,-5.5,-0.7,-0.6,18273	
-5.6,-5.5,-1.0,-0.9,14503	
-5.6,-5.5,-1.3,-1.2,10425	
-5.6,-5.5,-1.6,-1.5,7106	
-5.6,-5.5,-1.9,-1.8,4597	
-5.6,-5.5,-2.2,-2.1,2971	
-5.6,-5.5,-2.5,-2.4,1898	
-5.6,-5.5,-2.8,-2.7,1407	
-5.6,-5.5,-3.1,-3.0,1183	
-5.6,-5.5,-3.4,-3.3,987	
-5.6,-5.5,-3.7,-3.6,745	
-5.6,-5.5,-4.0,-3.9,617	
-5.6,-5.5,-4.3,-4.2,423	
-5.6,-5.5,-4.6,-4.5,293	
-5.6,-5.5,-4.9,-4.8,151	
-5.6,-5.5,-5.2,-5.1,88	
-5.6,-5.5,-5.5,-5.4,34	
-5.6,-5.5,-5.8,-5.7,21	
-5.6,-5.5,-6.1,-6.0,3	
-5.6,-5.5,-6.4,-6.3,3	
-5.6,-5.5,-6.7,-6.6,1	
-5.6,-5.5,0.2,0.3,21822	
-5.6,-5.5,0.5,0.6,19421	
-5.6,-5.5,0.8,0.9,15785	
-5.6,-5.5,1.1,1.2,11733	
-5.6,-5.5,1.4,1.5,8173	
-5.6,-5.5,1.7,1.8,5299	
-5.6,-5.5,2.0,2.1,3360	
-5.6,-5.5,2.3,2.4,2151	
-5.6,-5.5,2.6,2.7,1546	
-5.6,-5.5,2.9,3.0,1160	
-5.6,-5.5,3.2,3.3,1014	
-5.6,-5.5,3.5,3.6,843	
-5.6,-5.5,3.8,3.9,648	
-5.6,-5.5,4.1,4.2,502	
-5.6,-5.5,4.4,4.5,298	
-5.6,-5.5,4.7,4.8,214	
-5.6,-5.5,5.0,5.1,95	
-5.6,-5.5,5.3,5.4,57	
-5.6,-5.5,5.6,5.7,27	
-5.6,-5.5,5.9,6.0,16	
-5.6,-5.5,6.2,6.3,6	
-5.6,-5.5,6.5,6.6,4	
-5.7,-5.6,-0.3,-0.2,22380	
-5.7,-5.6,-0.6,-0.5,19860	
-5.7,-5.6,-0.9,-0.8,16022	
-5.7,-5.6,-1.2,-1.1,11650	
-5.7,-5.6,-1.5,-1.4,8303	
-5.7,-5.6,-1.8,-1.7,5241	
-5.7,-5.6,-2.1,-2.0,3206	
-5.7,-5.6,-2.4,-2.3,2106	
-5.7,-5.6,-2.7,-2.6,1399	
-5.7,-5.6,-3.0,-2.9,1012	
-5.7,-5.6,-3.3,-3.2,800	
-5.7,-5.6,-3.6,-3.5,648	
-5.7,-5.6,-3.9,-3.8,525	
-5.7,-5.6,-4.2,-4.1,347	
-5.7,-5.6,-4.5,-4.4,250	
-5.7,-5.6,-4.8,-4.7,145	
-5.7,-5.6,-5.1,-5.0,82	
-5.7,-5.6,-5.4,-5.3,35	
-5.7,-5.6,-5.7,-5.6,21	
-5.7,-5.6,-6.0,-5.9,8	
-5.7,-5.6,-6.3,-6.2,2	
-5.7,-5.6,-6.6,-6.5,3	
-5.7,-5.6,0.1,0.2,22903	
-5.7,-5.6,0.4,0.5,20889	
-5.7,-5.6,0.7,0.8,17350	
-5.7,-5.6,1.0,1.1,13499	
-5.7,-5.6,1.3,1.4,9553	
-5.7,-5.6,1.6,1.7,6269	
-5.7,-5.6,1.9,2.0,3943	
-5.7,-5.6,2.2,2.3,2429	
-5.7,-5.6,2.5,2.6,1578	
-5.7,-5.6,2.8,2.9,1090	
-5.7,-5.6,3.1,3.2,886	
-5.7,-5.6,3.4,3.5,760	
-5.7,-5.6,3.7,3.8,569	
-5.7,-5.6,4.0,4.1,399	
-5.7,-5.6,4.3,4.4,321	
-5.7,-5.6,4.6,4.7,164	
-5.7,-5.6,4.9,5.0,125	
-5.7,-5.6,5.2,5.3,69	
-5.7,-5.6,5.5,5.6,28	
-5.7,-5.6,5.8,5.9,11	
-5.7,-5.6,6.1,6.2,2	
-5.7,-5.6,6.4,6.5,3	
-5.7,-5.6,6.7,6.8,1	
-5.8,-5.7,-0.2,-0.1,23647	
-5.8,-5.7,-0.5,-0.4,21431	
-5.8,-5.7,-0.8,-0.7,17847	
-5.8,-5.7,-1.1,-1.0,13785	
-5.8,-5.7,-1.4,-1.3,9560	
-5.8,-5.7,-1.7,-1.6,6195	
-5.8,-5.7,-2.0,-1.9,3914	
-5.8,-5.7,-2.3,-2.2,2294	
-5.8,-5.7,-2.6,-2.5,1395	
-5.8,-5.7,-2.9,-2.8,927	
-5.8,-5.7,-3.2,-3.1,690	
-5.8,-5.7,-3.5,-3.4,535	
-5.8,-5.7,-3.8,-3.7,443	
-5.8,-5.7,-4.1,-4.0,356	
-5.8,-5.7,-4.4,-4.3,215	
-5.8,-5.7,-4.7,-4.6,131	
-5.8,-5.7,-5.0,-4.9,79	
-5.8,-5.7,-5.3,-5.2,46	
-5.8,-5.7,-5.6,-5.5,28	
-5.8,-5.7,-5.9,-5.8,16	
-5.8,-5.7,-6.2,-6.1,2	
-5.8,-5.7,-6.8,-6.7,2	
-5.8,-5.7,0.0,0.1,23588	
-5.8,-5.7,0.3,0.4,22276	
-5.8,-5.7,0.6,0.7,19368	
-5.8,-5.7,0.9,1.0,15087	
-5.8,-5.7,1.2,1.3,11059	
-5.8,-5.7,1.5,1.6,7266	
-5.8,-5.7,1.8,1.9,4559	
-5.8,-5.7,2.1,2.2,2695	
-5.8,-5.7,2.4,2.5,1692	
-5.8,-5.7,2.7,2.8,1096	
-5.8,-5.7,3.0,3.1,712	
-5.8,-5.7,3.3,3.4,646	
-5.8,-5.7,3.6,3.7,516	
-5.8,-5.7,3.9,4.0,371	
-5.8,-5.7,4.2,4.3,252	
-5.8,-5.7,4.5,4.6,157	
-5.8,-5.7,4.8,4.9,123	
-5.8,-5.7,5.1,5.2,60	
-5.8,-5.7,5.4,5.5,38	
-5.8,-5.7,5.7,5.8,13	
-5.8,-5.7,6.0,6.1,4	
-5.8,-5.7,6.3,6.4,1	
-5.8,-5.7,6.6,6.7,1	
-5.8,-5.7,6.9,7.0,1	
-5.9,-5.8,-0.1,-0.0,23975	
-5.9,-5.8,-0.4,-0.3,22717	
-5.9,-5.8,-0.7,-0.6,19302	
-5.9,-5.8,-1.0,-0.9,15334	
-5.9,-5.8,-1.3,-1.2,11092	
-5.9,-5.8,-1.6,-1.5,7380	
-5.9,-5.8,-1.9,-1.8,4491	
-5.9,-5.8,-2.2,-2.1,2702	
-5.9,-5.8,-2.5,-2.4,1527	
-5.9,-5.8,-2.8,-2.7,915	
-5.9,-5.8,-3.1,-3.0,569	
-5.9,-5.8,-3.4,-3.3,484	
-5.9,-5.8,-3.7,-3.6,344	
-5.9,-5.8,-4.0,-3.9,282	
-5.9,-5.8,-4.3,-4.2,205	
-5.9,-5.8,-4.6,-4.5,135	
-5.9,-5.8,-4.9,-4.8,77	
-5.9,-5.8,-5.2,-5.1,41	
-5.9,-5.8,-5.5,-5.4,27	
-5.9,-5.8,-5.8,-5.7,5	
-5.9,-5.8,-6.1,-6.0,5	
-5.9,-5.8,-6.4,-6.3,1	
-5.9,-5.8,-6.7,-6.6,1	
-5.9,-5.8,-7.0,-6.9,1	
-5.9,-5.8,0.2,0.3,23241	
-5.9,-5.8,0.5,0.6,20596	
-5.9,-5.8,0.8,0.9,16794	
-5.9,-5.8,1.1,1.2,12378	
-5.9,-5.8,1.4,1.5,8436	
-5.9,-5.8,1.7,1.8,5313	
-5.9,-5.8,2.0,2.1,3173	
-5.9,-5.8,2.3,2.4,1898	
-5.9,-5.8,2.6,2.7,1131	
-5.9,-5.8,2.9,3.0,667	
-5.9,-5.8,3.2,3.3,528	
-5.9,-5.8,3.5,3.6,384	
-5.9,-5.8,3.8,3.9,333	
-5.9,-5.8,4.1,4.2,223	
-5.9,-5.8,4.4,4.5,161	
-5.9,-5.8,4.7,4.8,78	
-5.9,-5.8,5.0,5.1,52	
-5.9,-5.8,5.3,5.4,29	
-5.9,-5.8,5.6,5.7,16	
-5.9,-5.8,5.9,6.0,10	
-5.9,-5.8,6.2,6.3,1	
-5.9,-5.8,6.5,6.6,2	
-5.9,-5.8,6.8,6.9,1	
-6.0,-5.9,-0.3,-0.2,23375	
-6.0,-5.9,-0.6,-0.5,20561	
-6.0,-5.9,-0.9,-0.8,16502	
-6.0,-5.9,-1.2,-1.1,12655	
-6.0,-5.9,-1.5,-1.4,8428	
-6.0,-5.9,-1.8,-1.7,5279	
-6.0,-5.9,-2.1,-2.0,3131	
-6.0,-5.9,-2.4,-2.3,1787	
-6.0,-5.9,-2.7,-2.6,1021	
-6.0,-5.9,-3.0,-2.9,653	
-6.0,-5.9,-3.3,-3.2,437	
-6.0,-5.9,-3.6,-3.5,277	
-6.0,-5.9,-3.9,-3.8,231	
-6.0,-5.9,-4.2,-4.1,159	
-6.0,-5.9,-4.5,-4.4,118	
-6.0,-5.9,-4.8,-4.7,67	
-6.0,-5.9,-5.1,-5.0,44	
-6.0,-5.9,-5.4,-5.3,20	
-6.0,-5.9,-5.7,-5.6,9	
-6.0,-5.9,-6.0,-5.9,11	
-6.0,-5.9,-6.3,-6.2,1	
-6.0,-5.9,0.1,0.2,23823	
-6.0,-5.9,0.4,0.5,21703	
-6.0,-5.9,0.7,0.8,18365	
-6.0,-5.9,1.0,1.1,14126	
-6.0,-5.9,1.3,1.4,9734	
-6.0,-5.9,1.6,1.7,6296	
-6.0,-5.9,1.9,2.0,3789	
-6.0,-5.9,2.2,2.3,2134	
-6.0,-5.9,2.5,2.6,1222	
-6.0,-5.9,2.8,2.9,720	
-6.0,-5.9,3.1,3.2,432	
-6.0,-5.9,3.4,3.5,375	
-6.0,-5.9,3.7,3.8,271	
-6.0,-5.9,4.0,4.1,170	
-6.0,-5.9,4.3,4.4,122	
-6.0,-5.9,4.6,4.7,76	
-6.0,-5.9,4.9,5.0,40	
-6.0,-5.9,5.2,5.3,28	
-6.0,-5.9,5.5,5.6,11	
-6.0,-5.9,5.8,5.9,6	
-6.0,-5.9,6.1,6.2,5	
-6.1,-6.0,-0.1,-0.0,23907	
-6.1,-6.0,-0.4,-0.3,22560	
-6.1,-6.0,-0.7,-0.6,19653	
-6.1,-6.0,-1.0,-0.9,15395	
-6.1,-6.0,-1.3,-1.2,10901	
-6.1,-6.0,-1.6,-1.5,7326	
-6.1,-6.0,-1.9,-1.8,4373	
-6.1,-6.0,-2.2,-2.1,2589	
-6.1,-6.0,-2.5,-2.4,1404	
-6.1,-6.0,-2.8,-2.7,767	
-6.1,-6.0,-3.1,-3.0,473	
-6.1,-6.0,-3.4,-3.3,328	
-6.1,-6.0,-3.7,-3.6,195	
-6.1,-6.0,-4.0,-3.9,159	
-6.1,-6.0,-4.3,-4.2,109	
-6.1,-6.0,-4.6,-4.5,77	
-6.1,-6.0,-4.9,-4.8,47	
-6.1,-6.0,-5.2,-5.1,21	
-6.1,-6.0,-5.5,-5.4,15	
-6.1,-6.0,-5.8,-5.7,3	
-6.1,-6.0,-6.1,-6.0,1	
-6.1,-6.0,-6.4,-6.3,2	
-6.1,-6.0,-6.7,-6.6,1	
-6.1,-6.0,0.0,0.1,24178	
-6.1,-6.0,0.3,0.4,22861	
-6.1,-6.0,0.6,0.7,19311	
-6.1,-6.0,0.9,1.0,15216	
-6.1,-6.0,1.2,1.3,11093	
-6.1,-6.0,1.5,1.6,7521	
-6.1,-6.0,1.8,1.9,4469	
-6.1,-6.0,2.1,2.2,2649	
-6.1,-6.0,2.4,2.5,1409	
-6.1,-6.0,2.7,2.8,825	
-6.1,-6.0,3.0,3.1,460	
-6.1,-6.0,3.3,3.4,279	
-6.1,-6.0,3.6,3.7,231	
-6.1,-6.0,3.9,4.0,154	
-6.1,-6.0,4.2,4.3,118	
-6.1,-6.0,4.5,4.6,73	
-6.1,-6.0,4.8,4.9,42	
-6.1,-6.0,5.1,5.2,25	
-6.1,-6.0,5.4,5.5,13	
-6.1,-6.0,5.7,5.8,6	
-6.1,-6.0,6.0,6.1,2	
-6.1,-6.0,6.3,6.4,1	
-6.2,-6.1,-0.3,-0.2,23000	
-6.2,-6.1,-0.6,-0.5,20463	
-6.2,-6.1,-0.9,-0.8,16770	
-6.2,-6.1,-1.2,-1.1,12286	
-6.2,-6.1,-1.5,-1.4,8293	
-6.2,-6.1,-1.8,-1.7,5342	
-6.2,-6.1,-2.1,-2.0,2992	
-6.2,-6.1,-2.4,-2.3,1716	
-6.2,-6.1,-2.7,-2.6,869	
-6.2,-6.1,-3.0,-2.9,446	
-6.2,-6.1,-3.3,-3.2,280	
-6.2,-6.1,-3.6,-3.5,181	
-6.2,-6.1,-3.9,-3.8,129	
-6.2,-6.1,-4.2,-4.1,89	
-6.2,-6.1,-4.5,-4.4,63	
-6.2,-6.1,-4.8,-4.7,42	
-6.2,-6.1,-5.1,-5.0,15	
-6.2,-6.1,-5.4,-5.3,9	
-6.2,-6.1,-5.7,-5.6,6	
-6.2,-6.1,0.2,0.3,23087	
-6.2,-6.1,0.5,0.6,20888	
-6.2,-6.1,0.8,0.9,16633	
-6.2,-6.1,1.1,1.2,12238	
-6.2,-6.1,1.4,1.5,8227	
-6.2,-6.1,1.7,1.8,5311	
-6.2,-6.1,2.0,2.1,2980	
-6.2,-6.1,2.3,2.4,1712	
-6.2,-6.1,2.6,2.7,911	
-6.2,-6.1,2.9,3.0,491	
-6.2,-6.1,3.2,3.3,293	
-6.2,-6.1,3.5,3.6,213	
-6.2,-6.1,3.8,3.9,139	
-6.2,-6.1,4.1,4.2,94	
-6.2,-6.1,4.4,4.5,55	
-6.2,-6.1,4.7,4.8,39	
-6.2,-6.1,5.0,5.1,18	
-6.2,-6.1,5.3,5.4,9	
-6.2,-6.1,5.6,5.7,5	
-6.2,-6.1,5.9,6.0,2	
-6.3,-6.2,-0.2,-0.1,22923	
-6.3,-6.2,-0.5,-0.4,21357	
-6.3,-6.2,-0.8,-0.7,17433	
-6.3,-6.2,-1.1,-1.0,13383	
-6.3,-6.2,-1.4,-1.3,9199	
-6.3,-6.2,-1.7,-1.6,5934	
-6.3,-6.2,-2.0,-1.9,3519	
-6.3,-6.2,-2.3,-2.2,1929	
-6.3,-6.2,-2.6,-2.5,981	
-6.3,-6.2,-2.9,-2.8,525	
-6.3,-6.2,-3.2,-3.1,271	
-6.3,-6.2,-3.5,-3.4,177	
-6.3,-6.2,-3.8,-3.7,115	
-6.3,-6.2,-4.1,-4.0,101	
-6.3,-6.2,-4.4,-4.3,52	
-6.3,-6.2,-4.7,-4.6,34	
-6.3,-6.2,-5.0,-4.9,16	
-6.3,-6.2,-5.3,-5.2,12	
-6.3,-6.2,-5.6,-5.5,3	
-6.3,-6.2,-5.9,-5.8,2	
-6.3,-6.2,-6.2,-6.1,2	
-6.3,-6.2,0.1,0.2,22876	
-6.3,-6.2,0.4,0.5,20965	
-6.3,-6.2,0.7,0.8,17438	
-6.3,-6.2,1.0,1.1,13546	
-6.3,-6.2,1.3,1.4,9414	
-6.3,-6.2,1.6,1.7,5993	
-6.3,-6.2,1.9,2.0,3631	
-6.3,-6.2,2.2,2.3,1952	
-6.3,-6.2,2.5,2.6,999	
-6.3,-6.2,2.8,2.9,497	
-6.3,-6.2,3.1,3.2,296	
-6.3,-6.2,3.4,3.5,163	
-6.3,-6.2,3.7,3.8,121	
-6.3,-6.2,4.0,4.1,65	
-6.3,-6.2,4.3,4.4,49	
-6.3,-6.2,4.6,4.7,33	
-6.3,-6.2,4.9,5.0,15	
-6.3,-6.2,5.2,5.3,8	
-6.3,-6.2,5.5,5.6,5	
-6.3,-6.2,5.8,5.9,1	
-6.4,-6.3,-0.1,-0.0,22681	
-6.4,-6.3,-0.4,-0.3,21151	
-6.4,-6.3,-0.7,-0.6,18035	
-6.4,-6.3,-1.0,-0.9,14467	
-6.4,-6.3,-1.3,-1.2,10389	
-6.4,-6.3,-1.6,-1.5,6761	
-6.4,-6.3,-1.9,-1.8,4135	
-6.4,-6.3,-2.2,-2.1,2231	
-6.4,-6.3,-2.5,-2.4,1124	
-6.4,-6.3,-2.8,-2.7,610	
-6.4,-6.3,-3.1,-3.0,313	
-6.4,-6.3,-3.4,-3.3,177	
-6.4,-6.3,-3.7,-3.6,102	
-6.4,-6.3,-4.0,-3.9,76	
-6.4,-6.3,-4.3,-4.2,44	
-6.4,-6.3,-4.6,-4.5,30	
-6.4,-6.3,-4.9,-4.8,21	
-6.4,-6.3,-5.2,-5.1,12	
-6.4,-6.3,-5.5,-5.4,5	
-6.4,-6.3,-5.8,-5.7,3	
-6.4,-6.3,0.0,0.1,22607	
-6.4,-6.3,0.3,0.4,21460	
-6.4,-6.3,0.6,0.7,18333	
-6.4,-6.3,0.9,1.0,14245	
-6.4,-6.3,1.2,1.3,10316	
-6.4,-6.3,1.5,1.6,6803	
-6.4,-6.3,1.8,1.9,4049	
-6.4,-6.3,2.1,2.2,2262	
-6.4,-6.3,2.4,2.5,1229	
-6.4,-6.3,2.7,2.8,644	
-6.4,-6.3,3.0,3.1,284	
-6.4,-6.3,3.3,3.4,157	
-6.4,-6.3,3.6,3.7,108	
-6.4,-6.3,3.9,4.0,77	
-6.4,-6.3,4.2,4.3,55	
-6.4,-6.3,4.5,4.6,34	
-6.4,-6.3,4.8,4.9,16	
-6.4,-6.3,5.1,5.2,7	
-6.4,-6.3,5.4,5.5,5	
-6.4,-6.3,5.7,5.8,2	
-6.4,-6.3,6.0,6.1,1	
-6.5,-6.4,-0.3,-0.2,20795	
-6.5,-6.4,-0.6,-0.5,18783	
-6.5,-6.4,-0.9,-0.8,15079	
-6.5,-6.4,-1.2,-1.1,11217	
-6.5,-6.4,-1.5,-1.4,7622	
-6.5,-6.4,-1.8,-1.7,4627	
-6.5,-6.4,-2.1,-2.0,2638	
-6.5,-6.4,-2.4,-2.3,1406	
-6.5,-6.4,-2.7,-2.6,710	
-6.5,-6.4,-3.0,-2.9,350	
-6.5,-6.4,-3.3,-3.2,173	
-6.5,-6.4,-3.6,-3.5,90	
-6.5,-6.4,-3.9,-3.8,61	
-6.5,-6.4,-4.2,-4.1,39	
-6.5,-6.4,-4.5,-4.4,24	
-6.5,-6.4,-4.8,-4.7,17	
-6.5,-6.4,-5.1,-5.0,11	
-6.5,-6.4,-5.4,-5.3,5	
-6.5,-6.4,-5.7,-5.6,2	
-6.5,-6.4,0.2,0.3,20980	
-6.5,-6.4,0.5,0.6,18730	
-6.5,-6.4,0.8,0.9,15279	
-6.5,-6.4,1.1,1.2,11269	
-6.5,-6.4,1.4,1.5,7561	
-6.5,-6.4,1.7,1.8,4784	
-6.5,-6.4,2.0,2.1,2666	
-6.5,-6.4,2.3,2.4,1422	
-6.5,-6.4,2.6,2.7,737	
-6.5,-6.4,2.9,3.0,328	
-6.5,-6.4,3.2,3.3,175	
-6.5,-6.4,3.5,3.6,98	
-6.5,-6.4,3.8,3.9,52	
-6.5,-6.4,4.1,4.2,37	
-6.5,-6.4,4.4,4.5,27	
-6.5,-6.4,4.7,4.8,9	
-6.5,-6.4,5.0,5.1,3	
-6.5,-6.4,5.3,5.4,2	
-6.5,-6.4,5.6,5.7,3	
-6.5,-6.4,6.2,6.3,1	
-6.5,-6.4,6.5,6.6,1	
-6.6,-6.5,-0.2,-0.1,20489	
-6.6,-6.5,-0.5,-0.4,18384	
-6.6,-6.5,-0.8,-0.7,15381	
-6.6,-6.5,-1.1,-1.0,12109	
-6.6,-6.5,-1.4,-1.3,8223	
-6.6,-6.5,-1.7,-1.6,5307	
-6.6,-6.5,-2.0,-1.9,3039	
-6.6,-6.5,-2.3,-2.2,1712	
-6.6,-6.5,-2.6,-2.5,812	
-6.6,-6.5,-2.9,-2.8,414	
-6.6,-6.5,-3.2,-3.1,195	
-6.6,-6.5,-3.5,-3.4,89	
-6.6,-6.5,-3.8,-3.7,39	
-6.6,-6.5,-4.1,-4.0,28	
-6.6,-6.5,-4.4,-4.3,23	
-6.6,-6.5,-4.7,-4.6,11	
-6.6,-6.5,-5.0,-4.9,8	
-6.6,-6.5,-5.3,-5.2,1	
-6.6,-6.5,-5.6,-5.5,1	
-6.6,-6.5,-5.9,-5.8,1	
-6.6,-6.5,0.1,0.2,20314	
-6.6,-6.5,0.4,0.5,18813	
-6.6,-6.5,0.7,0.8,15493	
-6.6,-6.5,1.0,1.1,11734	
-6.6,-6.5,1.3,1.4,8177	
-6.6,-6.5,1.6,1.7,5352	
-6.6,-6.5,1.9,2.0,3031	
-6.6,-6.5,2.2,2.3,1693	
-6.6,-6.5,2.5,2.6,823	
-6.6,-6.5,2.8,2.9,405	
-6.6,-6.5,3.1,3.2,197	
-6.6,-6.5,3.4,3.5,81	
-6.6,-6.5,3.7,3.8,49	
-6.6,-6.5,4.0,4.1,33	
-6.6,-6.5,4.3,4.4,20	
-6.6,-6.5,4.6,4.7,12	
-6.6,-6.5,4.9,5.0,7	
-6.6,-6.5,5.5,5.6,1	
-6.6,-6.5,5.8,5.9,1	
-6.7,-6.6,-0.1,-0.0,19238	
-6.7,-6.6,-0.4,-0.3,18367	
-6.7,-6.6,-0.7,-0.6,15517	
-6.7,-6.6,-1.0,-0.9,12376	
-6.7,-6.6,-1.3,-1.2,9064	
-6.7,-6.6,-1.6,-1.5,5848	
-6.7,-6.6,-1.9,-1.8,3399	
